"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"7930","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
              <audio controls src=""blob:https://charburnham.github.io/071961ae-d395-4eac-99f9-b4186203bf46"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","38","4344230","0.0-17.0-2.0","2j7bwre4ol","","","","","","queued","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_review","","1","2j7bwre4ol_1T_audio.webm","accepted","2j7bwre4ol_1T_audio.webm"
"1063","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Women blink more frequently than do men.</p>
          </div>
        ","0","html-button-response","39","4345295","0.0-18.0-0.0","2j7bwre4ol","","","","","","","F19T","Women blink more frequently than do men.","true","sentence_ready","","","","",""
"5219","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Women blink more frequently than do men.</p>
          </div>
        ","null","html-audio-response","40","4350582","0.0-18.0-1.0","2j7bwre4ol","","","","","6","","F19T","Women blink more frequently than do men.","true","sentence_recording","blob:https://charburnham.github.io/1066d78e-7b17-450a-b30b-c50194019108","1","2j7bwre4ol_F19T_audio.webm","",""
"6831","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Women blink more frequently than do men.</p>
              <audio controls src=""blob:https://charburnham.github.io/1066d78e-7b17-450a-b30b-c50194019108"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","41","4357414","0.0-18.0-2.0","2j7bwre4ol","","","","","","queued","F19T","Women blink more frequently than do men.","true","sentence_review","","1","2j7bwre4ol_F19T_audio.webm","accepted","2j7bwre4ol_F19T_audio.webm"
"1179","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Tennis was invented before golf.</p>
          </div>
        ","0","html-button-response","42","4358596","0.0-19.0-0.0","2j7bwre4ol","","","","","","","27T","Tennis was invented before golf.","true","sentence_ready","","","","",""
"4080","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Tennis was invented before golf.</p>
          </div>
        ","null","html-audio-response","43","4362743","0.0-19.0-1.0","2j7bwre4ol","","","","","5","","27T","Tennis was invented before golf.","true","sentence_recording","blob:https://charburnham.github.io/81984b66-e39e-4cf4-a28d-52c967acd424","1","2j7bwre4ol_27T_audio.webm","",""
"4818","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Tennis was invented before golf.</p>
              <audio controls src=""blob:https://charburnham.github.io/81984b66-e39e-4cf4-a28d-52c967acd424"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","44","4367563","0.0-19.0-2.0","2j7bwre4ol","","","","","","queued","27T","Tennis was invented before golf.","true","sentence_review","","1","2j7bwre4ol_27T_audio.webm","accepted","2j7bwre4ol_27T_audio.webm"
"1112","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A male kangaroo is called a boomer.</p>
          </div>
        ","0","html-button-response","45","4368678","0.0-20.0-0.0","2j7bwre4ol","","","","","","","16T","A male kangaroo is called a boomer.","true","sentence_ready","","","","",""
"4416","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A male kangaroo is called a boomer.</p>
          </div>
        ","null","html-audio-response","46","4373162","0.0-20.0-1.0","2j7bwre4ol","","","","","9","","16T","A male kangaroo is called a boomer.","true","sentence_recording","blob:https://charburnham.github.io/51d575bc-ada8-4c69-8732-7eabada32019","1","2j7bwre4ol_16T_audio.webm","",""
"4850","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A male kangaroo is called a boomer.</p>
              <audio controls src=""blob:https://charburnham.github.io/51d575bc-ada8-4c69-8732-7eabada32019"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","47","4378013","0.0-20.0-2.0","2j7bwre4ol","","","","","","queued","16T","A male kangaroo is called a boomer.","true","sentence_review","","1","2j7bwre4ol_16T_audio.webm","accepted","2j7bwre4ol_16T_audio.webm"
"978","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Venus rotates clockwise.</p>
          </div>
        ","0","html-button-response","48","4378993","0.0-21.0-0.0","2j7bwre4ol","","","","","","","33T","Venus rotates clockwise.","true","sentence_ready","","","","",""
"3203","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Venus rotates clockwise.</p>
          </div>
        ","null","html-audio-response","49","4382264","0.0-21.0-1.0","2j7bwre4ol","","","","","15","","33T","Venus rotates clockwise.","true","sentence_recording","blob:https://charburnham.github.io/ca03add7-fe57-4de0-b418-5c4098aeaa5f","1","2j7bwre4ol_33T_audio.webm","",""
"6480","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Venus rotates clockwise.</p>
              <audio controls src=""blob:https://charburnham.github.io/ca03add7-fe57-4de0-b418-5c4098aeaa5f"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","50","4388746","0.0-21.0-2.0","2j7bwre4ol","","","","","","queued","33T","Venus rotates clockwise.","true","sentence_review","","1","2j7bwre4ol_33T_audio.webm","accepted","2j7bwre4ol_33T_audio.webm"
"1213","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Camel's milk does not curdle.</p>
          </div>
        ","0","html-button-response","51","4389961","0.0-22.0-0.0","2j7bwre4ol","","","","","","","7T","Camel's milk does not curdle.","true","sentence_ready","","","","",""
"3595","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Camel's milk does not curdle.</p>
          </div>
        ","null","html-audio-response","52","4393629","0.0-22.0-1.0","2j7bwre4ol","","","","","2","","7T","Camel's milk does not curdle.","true","sentence_recording","blob:https://charburnham.github.io/1fc7c32d-7186-4ef9-8e75-87bf4a136f5b","1","2j7bwre4ol_7T_audio.webm","",""
"4529","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Camel's milk does not curdle.</p>
              <audio controls src=""blob:https://charburnham.github.io/1fc7c32d-7186-4ef9-8e75-87bf4a136f5b"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","53","4398160","0.0-22.0-2.0","2j7bwre4ol","","","","","","queued","7T","Camel's milk does not curdle.","true","sentence_review","","1","2j7bwre4ol_7T_audio.webm","accepted","2j7bwre4ol_7T_audio.webm"
"989","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A crocodile cannot stick out its tongue.</p>
          </div>
        ","0","html-button-response","54","4399151","0.0-23.0-0.0","2j7bwre4ol","","","","","","","F4F","A crocodile cannot stick out its tongue.","false","sentence_ready","","","","",""
"3665","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A crocodile cannot stick out its tongue.</p>
          </div>
        ","null","html-audio-response","55","4402876","0.0-23.0-1.0","2j7bwre4ol","","","","","4","","F4F","A crocodile cannot stick out its tongue.","false","sentence_recording","blob:https://charburnham.github.io/70608410-2bcd-4990-9bd7-aff784145dd1","1","2j7bwre4ol_F4F_audio.webm","",""
"5349","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A crocodile cannot stick out its tongue.</p>
              <audio controls src=""blob:https://charburnham.github.io/70608410-2bcd-4990-9bd7-aff784145dd1"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","56","4408226","0.0-23.0-2.0","2j7bwre4ol","","","","","","queued","F4F","A crocodile cannot stick out its tongue.","false","sentence_review","","1","2j7bwre4ol_F4F_audio.webm","accepted","2j7bwre4ol_F4F_audio.webm"
"948","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Golf was invented before tennis.</p>
          </div>
        ","0","html-button-response","57","4409176","0.0-24.0-0.0","2j7bwre4ol","","","","","","","27F","Golf was invented before tennis.","false","sentence_ready","","","","",""
